,userId,movieId,rating
24449,182,1653,3.5
24450,182,4848,5.0
24451,182,1408,2.5
24452,182,3160,5.0
24453,182,1858,2.5
24454,182,733,3.0
24455,182,2395,3.5
24456,182,3362,4.0
24457,182,5108,1.5
24458,182,2174,3.5
24459,182,10,3.5
24460,182,1500,2.0
24461,182,16,5.0
24462,182,1225,4.5
24463,182,5995,4.5
24464,182,2034,3.5
24465,182,3020,2.0
24466,182,3617,2.0
24467,182,6067,4.0
24468,182,6192,5.0
24469,182,4467,3.0
24470,182,2530,1.5
24471,182,5772,4.5
24472,182,5680,3.0
24473,182,4738,4.5
24474,182,89,3.0
24475,182,5530,3.5
24476,182,2985,2.5
24477,182,2320,4.5
24478,182,3555,2.5
24479,182,1275,3.5
24480,182,3272,4.0
24481,182,5993,3.0
24482,182,6870,3.5
24483,182,34048,2.0
24484,182,2310,3.0
24485,182,7934,4.0
24486,182,7371,4.5
24487,182,2391,4.5
24488,182,198,4.0
24489,182,1279,5.0
24490,182,4367,1.5
24491,182,76,3.5
24492,182,5377,3.5
24493,182,2344,3.0
24494,182,1101,3.5
24495,182,3271,4.5
24496,182,5502,2.0
24497,182,4979,4.0
24498,182,4344,2.5
24499,182,3535,4.5
24500,182,4951,2.5
24501,182,2443,4.0
24502,182,1799,3.0
24503,182,23,3.5
24504,182,3784,3.5
24505,182,1672,2.5
24506,182,100,3.0
24507,182,2289,3.5
24508,182,2353,3.0
24509,182,3052,2.5
24510,182,5643,3.0
24511,182,7048,4.0
24512,182,4022,2.5
24513,182,3081,4.0
24514,182,3809,3.5
24515,182,1060,2.5
24516,182,4681,4.0
24517,182,2770,2.5
24518,182,176,4.5
24519,182,3070,4.5
24520,182,4973,4.5
24521,182,1172,5.0
24522,182,1673,4.5
24523,182,3037,4.5
24524,182,3979,3.5
24525,182,3836,4.0
24526,182,3869,2.5
24527,182,1591,3.5
24528,182,597,3.5
24529,182,3752,3.0
24530,182,1,4.0
24531,182,5464,4.0
24532,182,6979,3.5
24533,182,4054,4.0
24534,182,5486,2.5
24535,182,231,0.5
24536,182,5522,3.5
24537,182,5609,2.0
24538,182,1480,4.0
24539,182,3005,2.5
24540,182,4226,4.5
24541,182,2995,1.5
24542,182,1291,3.5
24543,182,592,3.5
24544,182,4571,3.5
24545,182,1866,4.5
24546,182,5941,2.0
24547,182,1785,4.0
24548,182,6059,3.0
24549,182,2009,4.0
24550,182,45,3.0
24551,182,3826,2.5
24552,182,4161,3.0
24553,182,2843,5.0
24554,182,2021,4.5
24555,182,2387,4.0
24556,182,41,4.5
24557,182,3354,0.5
24558,182,5618,4.5
24559,182,4901,3.0
24560,182,4865,2.5
24561,182,26,4.0
24562,182,4027,4.5
24563,182,5666,2.0
24564,182,1394,4.0
24565,182,7153,1.0
24566,182,5668,4.0
24567,182,3639,4.0
24568,182,5684,3.0
24569,182,36,4.5
24570,182,316,2.5
24571,182,6016,4.0
24572,182,5612,2.0
24573,182,5615,3.5
24574,182,3825,3.0
24575,182,5646,4.0
24576,182,481,2.5
24577,182,7361,4.5
24578,182,590,4.5
24579,182,1617,3.5
24580,182,1580,2.5
24581,182,1918,2.0
24582,182,714,4.5
24583,182,3317,4.0
24584,182,4153,2.0
24585,182,1120,3.5
24586,182,5501,1.5
24587,182,3438,3.0
24588,182,3300,3.5
24589,182,81,3.5
24590,182,3510,2.5
24591,182,3623,2.5
24592,182,2106,4.5
24593,182,866,4.0
24594,182,2321,4.5
24595,182,4280,4.0
24596,182,3753,2.0
24597,182,1747,3.5
24598,182,1199,5.0
24599,182,110,3.5
24600,182,1271,4.0
24601,182,5420,3.5
24602,182,4239,4.0
24603,182,3483,2.5
24604,182,1289,3.0
24605,182,2012,3.0
24606,182,32031,2.5
24607,182,6971,4.0
24608,182,6969,4.5
24609,182,3253,4.0
24610,182,6978,3.5
24611,182,273,3.5
24612,182,4728,1.5
24613,182,4941,4.0
24614,182,353,4.0
24615,182,5388,3.0
24616,182,6932,3.5
24617,182,2916,3.0
24618,182,2989,4.0
24619,182,6539,2.5
24620,182,1726,3.5
24621,182,4235,5.0
24622,182,1127,0.5
24623,182,3247,2.0
24624,182,3740,4.0
24625,182,3729,4.0
24626,182,4642,4.5
24627,182,1208,5.0
24628,182,7299,4.0
24629,182,2232,4.5
24630,182,2140,2.5
24631,182,4640,3.0
24632,182,4776,3.0
24633,182,7038,4.0
24634,182,5266,2.5
24635,182,5873,4.0
24636,182,1273,4.0
24637,182,2396,4.5
24638,182,6873,3.0
24639,182,3265,2.0
24640,182,1805,4.0
24641,182,4008,4.0
24642,182,3210,4.0
24643,182,3925,5.0
24644,182,1920,3.5
24645,182,608,5.0
24646,182,3947,2.5
24647,182,3955,1.0
24648,182,1393,3.5
24649,182,253,3.0
24650,182,2580,4.0
24651,182,5481,1.5
24652,182,1136,4.0
24653,182,4641,4.0
24654,182,6890,4.5
24655,182,372,4.0
24656,182,1883,4.0
24657,182,1719,3.5
24658,182,3915,4.0
24659,182,3888,4.0
24660,182,4963,4.0
24661,182,1370,3.5
24662,182,2606,3.0
24663,182,3158,4.0
24664,182,3254,3.0
24665,182,3323,4.0
24666,182,3474,4.0
24667,182,3521,4.5
24668,182,3598,3.5
24669,182,3418,4.0
24670,182,3747,4.0
24671,182,3761,4.0
24672,182,3862,3.5
24673,182,1206,5.0
24674,182,3879,1.0
24675,182,3895,1.5
24676,182,4889,3.5
24677,182,7147,4.0
24678,182,3618,3.5
24679,182,6588,4.0
24680,182,2474,4.0
24681,182,2563,4.5
24682,182,2607,4.5
24683,182,4149,2.5
24684,182,2691,4.5
24685,182,2696,4.0
24686,182,6620,4.0
24687,182,2765,3.5
24688,182,2971,4.5
24689,182,5872,3.5
24690,182,3556,4.5
24691,182,2976,4.0
24692,182,3868,3.5
24693,182,3003,4.5
24694,182,2295,4.0
24695,182,3078,4.0
24696,182,1921,4.5
24697,182,2025,3.5
24698,182,3744,3.5
24699,182,480,3.5
24700,182,6934,0.5
24701,182,224,3.0
24702,182,2336,4.5
24703,182,370,0.5
24704,182,784,2.0
24705,182,1173,4.0
24706,182,3984,4.0
24707,182,173,3.5
24708,182,5293,2.5
24709,182,1695,4.0
24710,182,1827,2.5
24711,182,2022,5.0
24712,182,3897,4.0
24713,182,471,4.5
24714,182,2076,4.5
24715,182,3150,4.0
24716,182,4306,4.0
24717,182,3635,4.0
24718,182,1227,5.0
24719,182,194,4.5
24720,182,3949,4.0
24721,182,6857,1.5
24722,182,31410,3.5
24723,182,14,4.0
24724,182,4723,2.5
24725,182,5507,3.5
24726,182,4699,3.5
24727,182,2115,4.0
24728,182,1245,4.5
24729,182,4644,3.5
24730,182,4638,2.0
24731,182,2826,3.0
24732,182,4770,2.5
24733,182,3799,0.5
24734,182,4811,4.0
24735,182,4815,3.0
24736,182,3186,1.5
24737,182,4993,3.0
24738,182,8370,4.0
24739,182,7123,4.5
24740,182,4383,2.5
24741,182,3476,4.0
24742,182,4015,1.5
24743,182,5313,0.5
24744,182,5316,3.5
24745,182,4773,3.0
24746,182,4849,4.0
24747,182,1835,3.0
24748,182,4826,4.5
24749,182,1210,2.5
24750,182,4159,2.5
24751,182,4034,3.5
24752,182,3946,2.5
24753,182,288,4.5
24754,182,1257,2.5
24755,182,1431,2.0
24756,182,3328,5.0
24757,182,6440,4.5
24758,182,8973,4.5
24759,182,4160,4.0
24760,182,1175,3.5
24761,182,3735,4.0
24762,182,785,3.5
24763,182,4157,4.5
24764,182,586,3.5
24765,182,4152,4.0
24766,182,4146,4.0
24767,182,5267,3.0
24768,182,348,4.0
24769,182,6157,2.5
24770,182,4019,3.0
24771,182,1196,3.0
24772,182,3326,2.5
24773,182,5577,4.0
24774,182,4032,4.0
24775,182,3316,2.0
24776,182,1967,3.0
24777,182,6058,2.5
24778,182,1242,4.5
24779,182,1730,4.0
24780,182,1197,3.5
24781,182,1603,2.5
24782,182,1544,3.5
24783,182,337,4.0
24784,182,1409,2.0
24785,182,1961,4.0
24786,182,457,3.5
24787,182,5632,4.0
24788,182,3301,4.0
24789,182,3978,3.5
24790,182,2966,4.0
24791,182,3967,4.5
24792,182,1911,2.5
24793,182,5010,2.0
24794,182,4678,3.5
24795,182,1274,5.0
24796,182,4643,3.0
24797,182,6541,2.0
24798,182,1464,4.5
24799,182,6679,4.0
24800,182,3298,2.5
24801,182,529,2.5
24802,182,6881,4.0
24803,182,5810,4.0
24804,182,6688,3.5
24805,182,4774,2.5
24806,182,3969,4.0
24807,182,5011,3.5
24808,182,6774,4.5
24809,182,3910,5.0
24810,182,2628,1.5
24811,182,1917,0.5
24812,182,4052,3.5
24813,182,4016,3.0
24814,182,1923,3.0
24815,182,44,1.5
24816,182,4300,4.0
24817,182,6754,2.5
24818,182,1753,2.0
24819,182,4816,3.5
24820,182,18,5.0
24821,182,1233,4.5
24822,182,4370,3.0
24823,182,4133,3.5
24824,182,3363,3.0
24825,182,1243,5.0
24826,182,5265,3.0
24827,182,1729,4.0
24828,182,1216,4.5
24829,182,4310,2.0
24830,182,3993,3.5
24831,182,172,3.5
24832,182,2167,4.0
24833,182,1432,4.0
24834,182,2329,4.5
24835,182,1343,4.0
24836,182,4267,3.5
24837,182,2694,2.5
24838,182,1960,4.0
24839,182,1635,4.5
24840,182,6323,3.5
24841,182,1411,5.0
24842,182,293,4.5
24843,182,4886,4.5
24844,182,5283,3.0
24845,182,7022,4.5
24846,182,2686,4.0
24847,182,1968,5.0
24848,182,441,4.0
24849,182,1198,3.5
24850,182,6385,3.0
24851,182,3646,0.5
24852,182,3981,2.0
24853,182,3996,4.5
24854,182,2291,2.5
24855,182,6564,0.5
24856,182,5650,2.0
24857,182,2567,3.5
24858,182,3730,3.5
24859,182,2730,5.0
24860,182,32587,4.5
24861,182,3269,3.0
24862,182,3702,3.5
24863,182,1358,4.0
24864,182,1295,5.0
24865,182,223,4.5
24866,182,4874,4.5
24867,182,5463,0.5
24868,182,339,3.0
24869,182,1884,4.0
24870,182,44204,3.0
24871,182,4275,2.0
24872,182,6281,2.5
24873,182,4980,3.0
24874,182,543,3.5
24875,182,6863,4.0
24876,182,5945,3.5
24877,182,741,5.0
24878,182,3355,4.0
24879,182,6645,4.5
24880,182,345,4.5
24881,182,3992,4.5
24882,182,858,4.5
24883,182,509,3.5
24884,182,50,4.5
24885,182,4628,4.5
24886,182,4305,2.0
24887,182,2340,3.5
24888,182,4452,3.0
24889,182,4439,4.0
24890,182,5992,4.5
24891,182,4407,4.5
24892,182,3911,4.0
24893,182,2153,1.5
24894,182,29,4.0
24895,182,4389,5.0
24896,182,260,3.5
24897,182,4350,4.0
24898,182,4313,3.5
24899,182,3703,1.5
24900,182,4308,4.0
24901,182,4307,4.5
24902,182,33493,2.0
24903,182,2617,2.0
24904,182,1732,4.5
24905,182,7264,4.0
24906,182,6711,4.5
24907,182,2978,3.0
24908,182,1831,3.5
24909,182,5418,2.0
24910,182,1644,3.5
24911,182,235,4.5
24912,182,1148,4.5
24913,182,6874,4.0
24914,182,2872,3.5
24915,182,44191,4.0
24916,182,6365,2.0
24917,182,2146,3.5
24918,182,170,2.5
24919,182,475,4.5
24920,182,6380,2.0
24921,182,4881,4.5
24922,182,247,4.5
24923,182,2605,3.5
24924,182,5349,3.0
24925,182,318,4.5
24926,182,1222,5.0
24927,182,1619,3.0
24928,182,1466,4.5
24929,182,474,3.5
24930,182,180,3.0
24931,182,718,3.5
24932,182,7323,3.0
24933,182,2558,1.0
24934,182,7265,4.5
24935,182,5943,2.5
24936,182,21,2.5
24937,182,5219,2.0
24938,182,1186,4.0
24939,182,5323,0.5
24940,182,1665,2.5
24941,182,3148,4.5
24942,182,163,3.5
24943,182,4959,3.5
24944,182,2710,4.5
24945,182,4919,3.5
24946,182,2683,4.0
24947,182,2622,3.0
24948,182,4978,4.5
24949,182,6953,3.5
24950,182,4898,3.0
24951,182,185,3.0
24952,182,6947,3.5
24953,182,4545,4.0
24954,182,4888,4.5
24955,182,5959,3.5
24956,182,4911,3.5
24957,182,1616,2.0
24958,182,436,3.5
24959,182,7090,4.5
24960,182,5956,4.0
24961,182,5298,4.0
24962,182,555,3.5
24963,182,5155,4.5
24964,182,5131,4.5
24965,182,413,3.5
24966,182,5218,3.5
24967,182,5095,4.5
24968,182,5083,4.0
24969,182,745,4.5
24970,182,1220,3.5
24971,182,1090,5.0
24972,182,5046,3.5
24973,182,2706,2.0
24974,182,8581,4.5
24975,182,4879,3.0
24976,182,3968,4.0
24977,182,1566,1.0
24978,182,2600,4.5
24979,182,3045,5.0
24980,182,5296,0.5
24981,182,3481,4.5
24982,182,3452,3.5
24983,182,5903,4.0
24984,182,3671,3.0
24985,182,5812,3.5
24986,182,2496,4.0
24987,182,6879,3.0
24988,182,2447,3.5
24989,182,70,4.5
24990,182,4823,3.0
24991,182,4299,3.5
24992,182,6335,4.5
24993,182,2541,4.5
24994,182,4262,4.0
24995,182,2713,0.5
24996,182,5378,3.0
24997,182,4011,4.5
24998,182,4047,4.5
24999,182,4231,3.5
25000,182,2542,4.0
25001,182,2858,5.0
25002,182,1769,3.5
25003,182,2808,0.5
25004,182,4734,1.5
25005,182,3948,1.5
25006,182,161,3.0
25007,182,6001,4.0
25008,182,1252,4.0
25009,182,306,4.5
25010,182,3285,4.0
25011,182,1240,2.0
25012,182,4343,2.0
25013,182,4234,3.0
25014,182,2918,4.5
25015,182,4975,3.0
25016,182,412,5.0
25017,182,788,2.0
25018,182,3448,4.5
25019,182,3994,1.5
25020,182,356,5.0
25021,182,1193,4.0
25022,182,2126,3.5
25023,182,442,3.0
25024,182,30749,4.0
25025,182,7438,4.5
25026,182,1627,3.5
25027,182,1529,3.5
25028,182,1687,4.0
25029,182,4225,4.0
25030,182,1089,5.0
25031,182,4056,3.0
25032,182,3536,3.0
25033,182,7254,4.0
25034,182,1224,5.0
25035,182,2997,5.0
25036,182,1449,4.0
25037,182,165,3.0
25038,182,8042,4.0
25039,182,892,3.0
25040,182,3147,4.0
25041,182,4369,1.5
25042,182,2712,4.5
25043,182,4167,2.0
25044,182,1625,4.5
25045,182,431,4.5
25046,182,7698,3.5
25047,182,4727,3.5
25048,182,1676,4.5
25049,182,44199,3.0
25050,182,2890,3.5
25051,182,2991,4.0
25052,182,1183,4.0
25053,182,6341,4.0
25054,182,6193,3.5
25055,182,2248,4.0
25056,182,2467,4.0
25057,182,69,3.0
25058,182,2028,3.0
25059,182,1214,4.5
25060,182,1597,4.0
25061,182,1590,4.0
25062,182,648,4.0
25063,182,6537,0.5
25064,182,2827,1.5
25065,182,3503,4.0
25066,182,1429,3.0
25067,182,249,4.0
25068,182,3901,3.5
25069,182,2805,3.0
25070,182,380,3.0
25071,182,6796,3.0
25072,182,153,3.5
25073,182,1407,3.5
25074,182,541,4.0
25075,182,5881,4.0
25076,182,3793,2.5
25077,182,5791,4.5
25078,182,6552,4.5
25079,182,4017,5.0
25080,182,111,4.5
25081,182,4025,2.5
25082,182,3176,3.5
25083,182,4448,4.0
25084,182,5617,2.5
25085,182,4995,4.0
25086,182,1320,4.0
25087,182,4446,3.0
25088,182,4223,2.0
25089,182,2599,3.5
25090,182,1953,3.5
25091,182,3986,2.0
25092,182,3527,1.5
25093,182,94,4.0
25094,182,4029,4.5
25095,182,7802,4.0
25096,182,2539,2.5
25097,182,2407,3.0
25098,182,5673,4.0
25099,182,1784,4.5
25100,182,6534,2.0
25101,182,778,4.5
25102,182,653,2.5
25103,182,377,2.5
25104,182,6572,4.0
25105,182,4246,3.5
25106,182,1608,2.5
25107,182,2722,0.5
25108,182,7352,4.0
25109,182,319,4.5
25110,182,1097,2.0
25111,182,97,4.5
25112,182,8984,3.0
25113,182,2572,4.0
25114,182,5016,4.0
25115,182,5902,4.5
25116,182,4378,3.5
25117,182,7354,3.5
25118,182,33794,3.5
25119,182,2359,3.0
25120,182,1690,4.0
25121,182,5026,4.0
25122,182,5628,3.5
25123,182,5107,4.0
25124,182,3972,3.0
25125,182,4018,3.5
25126,182,308,3.5
25127,182,7449,2.5
25128,182,1641,4.0
25129,182,1645,4.5
25130,182,43396,3.5
25131,182,3006,3.0
25132,182,166,1.5
25133,182,6551,4.0
25134,182,1649,3.5
25135,182,1611,4.0
25136,182,1213,5.0
25137,182,307,4.5
25138,182,5528,3.5
25139,182,1546,3.5
25140,182,6571,4.0
25141,182,799,3.5
25142,182,1598,3.0
25143,182,2571,5.0
25144,182,1302,4.0
25145,182,1447,4.0
25146,182,1437,3.5
25147,182,760,4.0
25148,182,600,4.0
25149,182,3113,1.0
25150,183,589,5.0
25151,183,1580,4.0
25152,183,3527,4.0
25153,183,2457,3.0
25154,183,1408,4.0
25155,183,1387,5.0
25156,183,1527,2.0
25157,183,1242,4.0
25158,183,3107,5.0
25159,183,1582,3.0
25160,183,380,4.0
25161,183,2288,2.0
25162,183,2534,4.0
25163,183,1233,4.0
25164,183,457,5.0
25165,183,733,4.0
25166,183,3573,2.0
25167,183,1196,4.0
25168,183,3726,3.0
25169,183,3755,4.0
25170,183,474,4.0
25171,183,3703,3.0
25172,183,3793,2.0
25173,183,4085,4.0
25174,183,1214,4.0
25175,183,3247,4.0
25176,183,2028,5.0
25177,183,2872,3.0
25178,183,1222,4.0
25179,183,1610,5.0
25180,183,1200,5.0
25181,183,1220,4.0
25182,183,2194,5.0
25183,183,480,4.0
25184,183,2924,3.0
25185,183,2058,4.0
25186,183,1370,5.0
25187,183,1970,3.0
25188,183,377,5.0
25189,183,1036,4.0
25190,183,3256,3.0
25191,183,592,3.0
25192,183,3418,3.0
25193,183,1210,4.0
25194,183,858,3.0
25195,183,110,5.0
25196,184,114180,2.5
25197,184,81845,4.5
25198,184,35836,2.5
25199,184,84152,4.5
25200,184,110102,4.5
25201,184,5810,3.0
25202,184,127152,4.0
25203,184,94677,4.0
25204,184,135536,2.5
25205,184,27156,4.5
25206,184,88140,4.0
25207,184,91529,4.0
25208,184,33794,4.0
25209,184,176371,4.5
25210,184,97304,4.5
25211,184,142488,4.5
25212,184,112552,5.0
25213,184,114935,4.5
25214,184,171011,5.0
25215,184,57183,4.0
25216,184,170813,2.0
25217,184,8807,3.0
25218,184,108932,5.0
25219,184,122912,5.0
25220,184,163645,4.5
25221,184,164179,5.0
25222,184,175485,1.5
25223,184,48780,5.0
25224,184,59315,4.0
25225,184,136562,5.0
25226,184,79132,4.5
25227,184,89745,4.5
25228,184,163134,3.5
25229,184,179401,2.5
25230,184,122898,2.0
25231,184,109487,5.0
25232,184,148626,5.0
25233,184,77561,3.0
25234,184,174055,4.0
25235,184,122922,4.5
25236,184,157699,3.5
25237,184,168250,4.5
25238,184,5816,2.5
25239,184,143355,2.5
25240,184,109374,4.5
25241,184,3793,3.5
25242,184,86332,3.0
25243,184,171763,4.5
25244,184,106782,5.0
25245,184,2579,4.0
25246,184,159817,5.0
25247,184,117887,4.5
25248,184,6283,4.0
25249,184,176101,3.5
25250,184,60040,2.5
25251,184,106920,4.5
25252,184,122916,4.5
25253,184,112852,4.5
25254,184,105653,4.0
25255,184,119145,5.0
25256,184,114662,3.0
25257,184,84187,3.0
25258,184,106072,2.5
25259,184,165635,1.0
25260,184,4896,3.5
25261,184,165639,4.0
25262,184,166291,5.0
25263,184,87483,2.0
25264,184,109848,1.5
25265,184,109578,4.0
25266,184,102123,3.5
25267,184,5995,4.5
25268,184,59022,3.0
25269,184,5388,3.5
25270,184,106873,2.5
25271,184,193587,3.5
25272,184,193585,3.5
25273,184,193583,3.5
25274,184,193581,4.0
25275,184,122892,3.5
25276,184,164917,4.5
25277,184,116797,4.0
25278,184,117895,1.0
25279,184,136864,2.0
25280,184,70533,3.5
25281,184,103042,3.0
25282,184,58559,5.0
25283,184,122918,4.5
25284,184,122926,4.0
25285,184,80463,4.5
25286,184,102125,4.0
25287,184,122906,4.0
25288,184,112290,4.5
25289,184,127212,4.5
25290,184,148978,4.0
25291,184,157369,4.0
25292,184,158035,3.5
25293,184,161594,3.5
25294,184,162968,4.0
25295,184,162982,3.0
25296,184,193579,3.5
25297,184,193573,4.0
25298,184,68959,2.0
25299,184,180497,4.5
25300,184,183911,1.5
25301,184,181413,4.5
25302,184,180987,1.5
25303,184,103210,2.0
25304,184,177285,3.0
25305,184,180985,3.0
25306,184,173235,4.5
25307,184,180297,4.5
25308,184,178111,2.0
25309,184,177939,4.5
25310,184,168090,4.0
25311,184,168218,4.5
25312,184,170907,4.0
25313,184,122900,4.0
25314,184,178827,5.0
25315,184,189333,4.0
25316,184,184641,0.5
25317,184,39292,3.0
25318,184,193571,4.0
25319,184,74754,5.0
25320,184,193567,3.0
25321,184,193565,3.5
25322,184,191005,4.5
25323,184,174479,4.0
25324,184,104303,2.0
25325,184,175475,0.5
25326,184,172705,5.0
25327,184,122920,4.5
25328,184,4226,5.0
25329,184,175585,3.5
25330,185,364,4.0
25331,185,4308,4.0
25332,185,3897,4.0
25333,185,3598,3.0
25334,185,4034,5.0
25335,185,5418,4.0
25336,185,1288,3.0
25337,185,223,4.0
25338,185,1393,4.0
25339,185,3949,5.0
25340,185,4228,2.0
25341,185,2396,4.0
25342,185,2389,2.0
25343,185,588,4.0
25344,185,1658,5.0
25345,185,1685,3.0
25346,185,1767,4.0
25347,185,2799,2.0
25348,185,34,2.0
25349,185,5377,3.0
25350,185,361,2.0
25351,185,4995,5.0
25352,185,5146,1.0
25353,185,3554,3.0
25354,185,1907,3.0
25355,185,5804,3.0
25356,185,4016,4.0
25357,185,2081,4.0
25358,185,3034,3.0
25359,185,1721,3.0
25360,185,2692,4.0
25361,185,3114,3.0
25362,185,4878,4.0
25363,185,605,3.0
25364,185,3481,4.0
25365,185,2355,3.0
25366,185,5952,4.0
25367,185,4226,5.0
25368,185,1,4.0
25369,185,595,4.0
25370,185,3753,3.0
25371,186,1573,4.0
25372,186,2161,4.0
25373,186,4994,4.0
25374,186,1214,4.0
25375,186,733,4.0
25376,186,2105,3.0
25377,186,2013,4.0
25378,186,1196,5.0
25379,186,2346,4.0
25380,186,2987,5.0
25381,186,4310,3.0
25382,186,512,4.0
25383,186,4232,5.0
25384,186,1527,4.0
25385,186,1371,4.0
25386,186,3269,3.0
25387,186,2100,4.0
25388,186,1136,5.0
25389,186,2094,4.0
25390,186,2640,5.0
25391,186,2266,4.0
25392,186,2140,4.0
25393,186,1653,4.0
25394,186,1127,4.0
25395,186,3755,3.0
25396,186,4306,5.0
25397,186,329,4.0
25398,186,2288,4.0
25399,186,2688,4.0
25400,186,4643,4.0
25401,186,1374,4.0
25402,186,2797,4.0
25403,186,260,4.0
25404,186,2699,3.0
25405,186,748,4.0
25406,186,2492,4.0
25407,186,2617,5.0
25408,186,3745,4.0
25409,186,2115,4.0
25410,186,648,4.0
25411,186,3408,4.0
25412,186,3527,4.0
25413,186,1197,4.0
25414,186,1544,4.0
25415,186,2527,4.0
25416,186,4545,4.0
25417,186,1031,4.0
25418,186,588,5.0
25419,186,185,4.0
25420,186,317,5.0
25421,186,1376,5.0
25422,186,3360,4.0
25423,186,2683,3.0
25424,186,2000,4.0
25425,186,1200,5.0
25426,186,2628,4.0
25427,186,1,4.0
25428,186,4896,4.0
25429,186,4713,4.0
25430,186,1148,4.0
25431,186,5357,4.0
25432,186,3203,4.0
25433,186,1198,5.0
25434,186,1372,5.0
25435,186,1073,5.0
25436,186,2,4.0
25437,186,595,5.0
25438,186,4321,5.0
25439,186,3175,5.0
25440,186,2311,4.0
25441,186,2530,4.0
25442,186,3510,4.0
25443,186,2532,4.0
25444,186,3826,4.0
25445,186,2174,3.0
25446,186,316,4.0
25447,186,1580,4.0
25448,186,2054,4.0
25449,186,2034,2.0
25450,186,1584,5.0
25451,186,2048,3.0
25452,186,3534,4.0
25453,186,2052,3.0
25454,186,1009,4.0
25455,186,3070,3.0
25456,186,2009,4.0
25457,186,1240,4.0
25458,186,2077,3.0
25459,186,5472,3.0
25460,186,2819,4.0
25461,186,1291,4.0
25462,186,2138,4.0
25463,186,1391,4.0
25464,186,3977,4.0
25465,186,2021,4.0
25466,186,1921,4.0
25467,186,480,4.0
25468,186,1097,3.0
25469,186,2641,4.0
25470,186,4857,4.0
25471,186,4121,4.0
25472,186,1876,4.0
25473,186,5378,4.0
25474,186,3753,4.0
25475,186,2713,4.0
25476,186,4361,4.0
25477,186,377,4.0
25478,186,3114,4.0
25479,186,592,4.0
25480,186,2716,3.0
25481,186,1259,4.0
25482,186,2872,3.0
25483,186,5349,4.0
25484,186,3751,4.0
25485,186,780,4.0
25486,186,4366,3.0
25487,186,2064,4.0
25488,186,3409,4.0
25489,186,500,4.0
25490,186,3479,4.0
25491,186,2968,3.0
25492,186,442,4.0
25493,186,4027,4.0
25494,186,1193,4.0
25495,186,1909,4.0
25496,186,379,4.0
25497,186,2985,4.0
25498,186,1210,5.0
25499,186,2082,4.0
25500,186,2710,3.0
25501,186,1320,4.0
25502,186,2193,4.0
25503,186,2528,4.0
25504,186,3984,4.0
25505,186,1346,4.0
25506,186,1676,4.0
25507,186,10,4.0
25508,186,5181,4.0
25509,186,1265,5.0
25510,186,1702,4.0
25511,186,2406,5.0
25512,186,5214,4.0
25513,186,2003,3.0
25514,186,2324,4.0
25515,186,364,4.0
25516,186,788,4.0
25517,186,2571,3.0
25518,186,3740,3.0
25519,186,593,5.0
25520,186,3638,4.0
25521,186,541,4.0
25522,186,380,4.0
25523,186,4995,3.0
25524,186,4299,3.0
25525,186,2916,4.0
25526,186,5499,3.0
25527,186,2116,4.0
25528,186,3988,4.0
25529,186,3578,4.0
25530,186,196,4.0
25531,186,3697,4.0
25532,186,1375,4.0
25533,186,2369,4.0
25534,186,1356,4.0
25535,186,4993,5.0
25536,186,1307,3.0
25537,186,3068,4.0
25538,186,1748,4.0
25539,186,2605,3.0
25540,186,2541,4.0
25541,186,5540,4.0
25542,186,3471,4.0
25543,186,5039,4.0
25544,186,2707,4.0
25545,186,3711,4.0
25546,186,589,5.0
25547,187,6975,4.5
25548,187,27850,4.0
25549,187,25,3.0
25550,187,6365,2.0
25551,187,2542,1.0
25552,187,247,4.0
25553,187,5909,4.0
25554,187,5349,2.0
25555,187,27741,4.0
25556,187,1690,4.0
25557,187,1222,4.5
25558,187,235,4.5
25559,187,1732,5.0
25560,187,39292,4.0
25561,187,48394,4.0
25562,187,318,3.0
25563,187,2810,5.0
25564,187,4226,4.0
25565,187,2318,5.0
25566,187,27397,5.0
25567,187,1921,5.0
25568,187,7371,4.0
25569,187,6934,2.0
25570,187,4993,4.5
25571,187,6620,5.0
25572,187,1148,4.0
25573,187,37741,4.0
25574,187,590,1.0
25575,187,44191,3.5
25576,187,5378,2.0
25577,187,6870,3.0
25578,187,1876,1.0
25579,187,8622,3.0
25580,187,145,1.0
25581,187,1216,2.0
25582,187,6708,3.0
25583,187,7844,4.0
25584,187,33421,4.0
25585,187,6368,5.0
25586,187,8582,4.5
25587,187,8607,4.0
25588,187,8464,4.0
25589,187,377,2.0
25590,187,6350,5.0
25591,187,110,3.0
25592,187,1827,4.0
25593,187,7099,5.0
25594,187,527,4.0
25595,187,6711,4.5
25596,187,2692,3.0
25597,187,48043,3.5
25598,187,70,4.0
25599,187,1214,4.0
25600,187,5618,5.0
25601,187,2858,4.0
25602,187,111,4.5
25603,187,41569,4.0
25604,187,26840,5.0
25605,187,27592,4.0
25606,187,1120,4.0
25607,187,778,3.5
25608,187,356,2.0
25609,187,8950,4.5
25610,187,7802,4.0
25611,187,26662,4.5
25612,187,431,4.5
25613,187,40732,3.0
25614,187,4979,4.5
25615,187,44199,3.5
25616,187,4011,1.5
25617,187,2997,5.0
25618,187,7981,4.0
25619,187,7976,4.5
25620,187,231,1.0
25621,187,52328,3.0
25622,187,2700,4.5
25623,187,3481,3.5
25624,187,37240,4.0
25625,187,2890,3.0
25626,187,296,4.5
25627,187,1580,2.0
