,movieId,count
1968,2614,2
1969,2615,4
1970,2616,26
1971,2617,87
1972,2618,5
1973,2620,1
1974,2622,11
1975,2623,1
1976,2624,2
1977,2625,2
1978,2628,140
1979,2629,2
1980,2630,2
1981,2632,1
1982,2633,3
1983,2634,3
1984,2639,4
1985,2640,61
1986,2641,49
1987,2642,22
1988,2643,16
1989,2644,9
1990,2648,11
1991,2651,1
1992,2652,1
1993,2654,5
1994,2655,1
1995,2656,1
1996,2657,63
1997,2659,1
1998,2660,4
1999,2661,1
2000,2662,12
2001,2664,13
2002,2665,1
2003,2668,8
2004,2669,2
2005,2670,5
2006,2671,56
2007,2672,12
2008,2674,2
2009,2676,6
2010,2677,4
2011,2681,3
2012,2682,3
2013,2683,121
2014,2686,19
2015,2687,24
2016,2688,15
2017,2690,10
2018,2691,3
2019,2692,75
2020,2693,4
2021,2694,48
2022,2695,1
2023,2696,3
2024,2697,1
2025,2698,1
2026,2699,53
2027,2700,76
2028,2701,53
2029,2702,15
2030,2706,103
2031,2707,22
2032,2708,3
2033,2709,9
2034,2710,64
2035,2712,53
2036,2713,12
2037,2716,120
2038,2717,47
2039,2718,10
2040,2719,13
2041,2720,21
2042,2722,29
2043,2723,39
2044,2724,42
2045,2725,1
2046,2726,9
2047,2727,1
2048,2728,13
2049,2729,7
2050,2730,7
2051,2731,12
2052,2732,5
2053,2733,2
2054,2734,10
2055,2735,16
2056,2736,5
2057,2737,1
2058,2738,1
2059,2739,12
2060,2740,1
2061,2741,2
2062,2742,1
2063,2743,1
2064,2744,1
2065,2745,9
2066,2746,39
2067,2747,9
2068,2748,6
2069,2749,2
2070,2750,7
2071,2751,1
2072,2752,8
2073,2754,1
2074,2757,1
2075,2759,8
2076,2761,39
2077,2762,179
2078,2763,48
2079,2764,7
2080,2765,1
2081,2766,2
2082,2769,5
2083,2770,38
2084,2771,4
2085,2772,10
2086,2774,1
2087,2775,1
2088,2779,13
2089,2782,3
2090,2784,2
2091,2786,4
2092,2787,6
2093,2788,28
2094,2789,4
2095,2790,2
2096,2791,87
2097,2792,19
2098,2793,10
2099,2794,15
2100,2795,26
2101,2796,11
2102,2797,91
2103,2798,12
2104,2799,8
2105,2800,1
2106,2801,1
2107,2802,13
2108,2803,13
2109,2804,55
2110,2805,23
2111,2806,9
2112,2807,4
2113,2808,17
2114,2810,5
2115,2812,1
2116,2813,1
2117,2815,7
2118,2816,3
2119,2817,3
2120,2818,3
2121,2819,16
2122,2820,1
2123,2822,11
2124,2824,1
2125,2826,26
2126,2827,11
2127,2828,2
2128,2829,7
2129,2835,1
2130,2836,4
2131,2837,1
2132,2839,1
2133,2840,23
2134,2841,18
2135,2843,9
2136,2844,3
2137,2846,7
2138,2847,2
2139,2848,1
2140,2851,4
2141,2852,1
2142,2856,1
2143,2857,14
2144,2858,204
2145,2859,7
2146,2860,9
2147,2861,8
2148,2862,1
2149,2863,19
2150,2865,1
2151,2866,5
2152,2867,12
2153,2868,2
2154,2870,8
2155,2871,30
2156,2872,25
2157,2874,3
2158,2875,10
2159,2876,1
2160,2877,7
2161,2878,2
2162,2879,7
2163,2880,6
2164,2881,19
2165,2882,4
2166,2883,5
2167,2884,1
2168,2885,1
2169,2886,2
2170,2887,1
2171,2888,5
2172,2889,8
2173,2890,45
2174,2891,3
2175,2892,1
2176,2893,1
2177,2894,1
2178,2896,1
2179,2897,1
2180,2898,1
2181,2899,3
2182,2900,2
2183,2901,14
2184,2902,4
2185,2903,2
2186,2905,4
2187,2906,7
2188,2907,7
2189,2908,39
2190,2912,14
2191,2915,42
2192,2916,88
2193,2917,10
2194,2918,109
2195,2919,8
2196,2921,11
2197,2922,5
2198,2924,10
2199,2925,5
2200,2926,11
2201,2927,2
2202,2928,2
2203,2929,2
2204,2930,1
2205,2931,3
2206,2932,3
2207,2935,8
2208,2936,7
2209,2937,5
2210,2940,6
2211,2941,9
2212,2942,16
2213,2943,3
2214,2944,32
2215,2946,7
2216,2947,53
2217,2948,36
2218,2949,33
2219,2950,14
2220,2951,39
2221,2952,12
2222,2953,31
2223,2956,6
2224,2959,218
2225,2961,5
2226,2962,2
2227,2964,1
2228,2965,1
2229,2966,14
2230,2967,4
2231,2968,41
2232,2969,1
2233,2970,4
2234,2971,6
2235,2972,1
2236,2973,18
2237,2974,1
2238,2975,1
2239,2976,6
2240,2977,2
2241,2978,4
2242,2979,1
2243,2982,1
2244,2983,1
2245,2984,1
2246,2985,70
2247,2986,25
2248,2987,97
2249,2988,3
2250,2989,21
2251,2990,20
2252,2991,23
2253,2992,1
2254,2993,24
2255,2995,14
2256,2996,4
2257,2997,99
2258,3000,48
2259,3002,1
2260,3003,2
2261,3004,11
2262,3005,25
2263,3006,31
2264,3007,6
2265,3008,1
2266,3010,1
2267,3011,4
2268,3013,1
2269,3014,1
2270,3015,3
2271,3016,14
2272,3017,4
2273,3018,10
2274,3019,10
2275,3020,17
2276,3021,1
2277,3022,9
2278,3024,7
2279,3028,2
2280,3029,6
2281,3030,13
2282,3031,4
2283,3032,6
2284,3033,59
2285,3034,36
2286,3035,11
2287,3036,7
2288,3037,24
2289,3038,5
2290,3039,39
2291,3040,9
2292,3041,6
2293,3042,2
2294,3043,1
2295,3044,13
2296,3045,5
2297,3046,2
2298,3048,3
2299,3051,3
2300,3052,79
2301,3053,11
2302,3054,8
2303,3055,3
2304,3056,1
2305,3057,1
2306,3060,15
2307,3061,8
2308,3062,11
2309,3063,6
2310,3064,3
2311,3066,7
2312,3067,10
2313,3068,7
2314,3070,21
2315,3071,9
2316,3072,27
2317,3073,1
2318,3074,4
2319,3075,3
2320,3076,4
2321,3077,2
2322,3078,2
2323,3079,6
2324,3081,62
2325,3082,39
2326,3083,19
2327,3086,1
2328,3087,24
2329,3088,12
2330,3089,16
2331,3090,6
2332,3091,4
2333,3093,4
2334,3094,2
2335,3095,9
2336,3096,1
2337,3097,3
2338,3098,24
2339,3099,7
2340,3100,22
2341,3101,36
2342,3102,7
2343,3103,2
2344,3104,22
2345,3105,22
2346,3106,1
2347,3107,23
2348,3108,36
2349,3109,4
2350,3111,4
2351,3112,1
2352,3113,15
2353,3114,97
2354,3115,5
2355,3117,4
2356,3120,2
2357,3125,1
2358,3127,3
2359,3129,3
2360,3130,5
2361,3132,1
2362,3134,7
2363,3135,3
2364,3138,2
2365,3141,2
2366,3142,4
2367,3143,1
2368,3145,3
2369,3146,17
2370,3147,111
2371,3148,26
2372,3150,2
2373,3152,8
2374,3153,5
2375,3155,9
2376,3156,15
2377,3157,19
2378,3158,3
2379,3159,15
2380,3160,52
2381,3161,2
2382,3162,1
2383,3163,4
2384,3165,2
2385,3167,4
2386,3168,29
2387,3169,5
2388,3171,1
2389,3173,18
2390,3174,39
2391,3175,75
2392,3176,49
2393,3177,6
2394,3178,16
2395,3179,3
2396,3181,6
2397,3182,5
2398,3183,1
2399,3185,3
2400,3186,28
2401,3189,11
2402,3190,4
2403,3192,1
2404,3194,4
2405,3196,9
2406,3197,7
2407,3198,14
2408,3200,8
2409,3201,8
2410,3203,12
2411,3204,8
2412,3206,3
2413,3208,8
2414,3210,42
2415,3211,2
2416,3213,13
2417,3214,2
2418,3217,3
2419,3219,13
2420,3221,5
2421,3223,2
2422,3224,4
2423,3225,4
2424,3230,4
2425,3235,3
2426,3238,6
2427,3240,2
2428,3241,2
2429,3243,15
2430,3244,12
2431,3246,15
2432,3247,36
2433,3248,14
2434,3249,9
2435,3250,9
2436,3251,5
2437,3252,27
2438,3253,61
2439,3254,27
2440,3255,45
2441,3256,31
2442,3257,32
2443,3258,15
2444,3259,11
2445,3260,12
2446,3261,11
2447,3262,11
2448,3263,22
2449,3264,26
2450,3265,9
2451,3266,6
2452,3267,18
2453,3268,11
2454,3269,27
2455,3270,12
2456,3271,17
2457,3272,8
2458,3273,29
2459,3274,12
2460,3275,43
2461,3276,1
2462,3280,1
2463,3281,1
2464,3283,2
2465,3284,1
2466,3285,32
2467,3286,5
2468,3287,3
2469,3289,1
2470,3294,1
2471,3295,1
2472,3296,7
2473,3298,21
2474,3299,3
2475,3300,39
2476,3301,42
2477,3302,2
2478,3303,1
2479,3306,4
2480,3307,13
2481,3308,7
2482,3310,5
2483,3313,2
2484,3315,1
2485,3316,13
2486,3317,22
2487,3323,1
2488,3324,3
2489,3325,3
2490,3326,3
2491,3327,5
2492,3328,19
2493,3329,1
2494,3330,2
2495,3331,1
2496,3334,10
2497,3341,7
2498,3342,5
2499,3344,1
2500,3345,1
2501,3347,9
2502,3350,3
2503,3353,1
2504,3354,21
2505,3355,15
2506,3357,1
2507,3358,10
2508,3359,11
2509,3360,22
2510,3361,35
2511,3362,38
2512,3363,43
2513,3364,3
2514,3365,7
2515,3368,2
2516,3370,2
2517,3372,2
2518,3374,1
2519,3378,1
2520,3379,1
2521,3384,4
2522,3385,8
2523,3386,31
2524,3387,7
2525,3388,11
2526,3389,1
2527,3390,1
2528,3391,2
2529,3392,6
2530,3393,3
2531,3394,7
2532,3395,3
2533,3396,33
2534,3397,11
2535,3398,15
2536,3400,1
2537,3401,5
2538,3402,2
2539,3403,1
2540,3404,6
2541,3405,1
2542,3406,3
2543,3408,70
2544,3409,35
2545,3410,1
2546,3412,6
2547,3414,1
2548,3415,3
2549,3417,1
2550,3418,41
2551,3420,3
2552,3421,62
2553,3422,6
2554,3423,3
2555,3424,27
2556,3425,5
2557,3426,7
2558,3428,1
2559,3429,12
2560,3430,4
2561,3431,3
2562,3432,2
2563,3433,1
2564,3434,1
2565,3435,17
2566,3436,4
2567,3438,25
2568,3439,13
2569,3440,14
2570,3441,14
2571,3442,1
2572,3444,9
2573,3445,4
2574,3446,2
2575,3447,2
2576,3448,43
2577,3449,1
2578,3450,29
2579,3451,11
2580,3452,18
2581,3453,2
2582,3454,2
2583,3455,1
2584,3459,1
2585,3461,13
2586,3462,25
2587,3466,8
2588,3467,4
2589,3468,18
2590,3469,6
2591,3470,5
2592,3471,60
2593,3473,2
2594,3474,1
2595,3475,2
2596,3476,26
2597,3477,13
2598,3478,7
2599,3479,18
2600,3480,3
2601,3481,75
2602,3483,13
2603,3484,10
2604,3489,53
2605,3492,1
2606,3494,6
2607,3496,1
2608,3497,4
2609,3498,8
2610,3499,44
2611,3500,4
2612,3501,5
2613,3502,3
2614,3503,11
2615,3504,22
2616,3505,9
2617,3506,5
2618,3507,15
2619,3508,18
2620,3510,36
2621,3511,6
2622,3512,8
2623,3513,7
2624,3514,1
2625,3515,9
2626,3516,4
2627,3519,6
2628,3521,7
2629,3524,10
2630,3525,5
2631,3526,15
2632,3527,61
2633,3528,5
2634,3529,5
2635,3531,1
2636,3534,25
2637,3535,59
2638,3536,21
2639,3537,3
2640,3538,5
2641,3539,2
2642,3543,14
2643,3544,3
2644,3545,5
2645,3546,2
2646,3548,5
2647,3549,8
2648,3550,6
2649,3551,13
2650,3552,52
2651,3553,5
2652,3554,3
2653,3555,33
2654,3556,26
2655,3557,5
2656,3559,3
2657,3563,3
2658,3564,12
2659,3565,7
2660,3566,8
2661,3567,1
2662,3568,1
2663,3569,2
2664,3571,2
2665,3572,4
2666,3573,2
2667,3574,1
2668,3576,4
2669,3577,2
2670,3578,170
2671,3580,2
2672,3581,2
2673,3584,4
2674,3586,1
2675,3587,2
2676,3590,1
2677,3591,15
2678,3592,1
2679,3593,19
2680,3594,6
2681,3596,1
2682,3597,2
2683,3598,3
2684,3599,5
2685,3604,1
2686,3606,4
2687,3608,25
2688,3609,1
2689,3614,8
2690,3615,14
2691,3616,10
2692,3617,41
2693,3618,12
2694,3619,1
2695,3622,1
2696,3623,77
2697,3624,43
2698,3625,1
2699,3626,3
2700,3627,4
2701,3628,2
2702,3629,7
2703,3632,5
2704,3633,17
2705,3634,1
2706,3635,18
2707,3637,1
2708,3638,26
2709,3639,18
2710,3640,1
2711,3641,2
2712,3643,2
2713,3646,17
2714,3648,1
2715,3649,8
2716,3652,1
2717,3653,3
2718,3654,13
2719,3655,2
2720,3658,1
2721,3660,2
2722,3661,1
2723,3662,2
2724,3663,1
2725,3664,1
2726,3667,1
2727,3668,15
2728,3669,1
2729,3671,62
2730,3672,5
2731,3673,2
2732,3674,1
2733,3675,8
2734,3676,10
2735,3677,4
2736,3678,1
2737,3679,2
2738,3680,1
2739,3681,33
2740,3682,5
2741,3683,19
2742,3684,7
2743,3685,9
2744,3686,15
2745,3687,1
2746,3688,11
2747,3689,4
2748,3690,5
2749,3691,1
2750,3692,1
2751,3693,8
2752,3694,2
2753,3695,2
2754,3696,3
2755,3697,21
2756,3698,34
2757,3699,13
2758,3700,1
2759,3701,13
2760,3702,38
2761,3703,40
2762,3704,24
2763,3705,8
2764,3706,8
2765,3707,10
2766,3708,10
2767,3709,1
2768,3710,3
2769,3711,1
2770,3712,3
2771,3713,1
2772,3714,1
2773,3715,2
2774,3716,1
2775,3717,61
2776,3719,2
2777,3720,1
2778,3723,5
2779,3724,5
2780,3725,2
2781,3726,5
2782,3727,8
2783,3728,4
2784,3729,3
2785,3730,17
2786,3731,1
2787,3732,4
2788,3733,3
2789,3735,17
2790,3736,1
2791,3737,1
2792,3738,2
2793,3739,1
2794,3740,28
2795,3741,11
2796,3742,10
2797,3743,3
2798,3744,19
2799,3745,29
2800,3746,2
2801,3747,2
2802,3751,78
2803,3752,46
2804,3753,68
2805,3754,9
2806,3755,44
2807,3756,1
2808,3758,2
2809,3760,3
2810,3761,1
2811,3763,16
2812,3764,5
2813,3765,2
2814,3766,6
2815,3767,3
2816,3768,2
2817,3769,3
2818,3770,6
2819,3771,3
2820,3773,2
2821,3774,4
2822,3783,11
2823,3784,11
2824,3785,50
2825,3786,4
2826,3787,2
2827,3788,6
2828,3789,1
2829,3790,2
2830,3791,16
2831,3792,1
2832,3793,133
2833,3794,2
2834,3795,1
2835,3797,3
2836,3798,25
2837,3799,6
2838,3801,4
2839,3802,4
2840,3806,1
2841,3807,1
2842,3808,1
2843,3809,35
2844,3810,3
2845,3811,7
2846,3812,12
2847,3813,3
2848,3814,9
2849,3816,1
2850,3819,3
2851,3821,16
2852,3822,4
2853,3823,2
2854,3824,11
2855,3825,29
2856,3826,39
2857,3827,23
2858,3830,2
2859,3831,11
2860,3832,1
2861,3833,2
2862,3834,2
2863,3835,6
2864,3836,15
2865,3837,3
2866,3838,1
2867,3839,3
2868,3840,5
2869,3841,6
2870,3843,4
2871,3844,9
2872,3845,1
2873,3846,4
2874,3847,1
2875,3849,2
2876,3851,1
2877,3852,13
2878,3855,2
2879,3857,1
2880,3858,5
2881,3859,2
2882,3861,19
2883,3862,2
2884,3863,45
2885,3864,5
2886,3865,4
2887,3868,42
2888,3869,26
2889,3870,1
2890,3871,5
2891,3872,1
2892,3873,7
2893,3877,9
2894,3879,2
2895,3882,34
2896,3884,3
2897,3888,1
2898,3889,6
2899,3893,19
2900,3894,1
2901,3895,1
2902,3896,8
2903,3897,83
2904,3898,2
2905,3899,1
2906,3900,1
2907,3901,2
2908,3906,2
2909,3908,3
2910,3909,4
2911,3910,20
2912,3911,53
2913,3912,2
2914,3914,1
2915,3915,6
2916,3916,41
2917,3917,15
2918,3918,9
2919,3919,1
2920,3920,1
2921,3922,1
2922,3925,6
2923,3926,1
2924,3927,6
2925,3928,4
2926,3929,2
2927,3930,4
2928,3932,2
2929,3933,1
2930,3937,4
2931,3938,2
2932,3939,1
2933,3940,1
2934,3941,1
2935,3942,1
2936,3943,8
2937,3945,1
2938,3946,5
2939,3947,3
2940,3948,91
2941,3949,96
2942,3950,8
2943,3951,1
2944,3952,7
2945,3953,4
2946,3955,6
2947,3957,3
2948,3958,1
2949,3959,8
2950,3962,1
2951,3963,2
2952,3964,3
2953,3965,1
2954,3966,2
2955,3967,37
2956,3968,27
2957,3969,26
2958,3971,2
2959,3972,16
2960,3973,4
2961,3974,1
2962,3977,72
2963,3978,15
2964,3979,24
2965,3980,14
2966,3981,13
2967,3983,9
2968,3984,21
2969,3985,6
2970,3986,20
2971,3987,6
2972,3988,33
2973,3989,2
2974,3990,4
2975,3991,9
2976,3992,5
2977,3993,6
2978,3994,73
2979,3996,110
2980,3997,12
2981,3998,12
2982,3999,14
2983,4000,3
2984,4002,27
2985,4003,3
2986,4005,12
2987,4006,7
2988,4007,20
2989,4008,13
2990,4009,2
2991,4010,8
2992,4011,93
2993,4012,4
2994,4014,47
2995,4015,33
2996,4016,37
2997,4017,14
2998,4018,54
2999,4019,28
3000,4020,13
3001,4021,5
3002,4022,100
3003,4023,23
3004,4024,3
3005,4025,64
3006,4027,94
3007,4029,12
3008,4030,5
3009,4031,2
3010,4032,1
3011,4033,13
3012,4034,70
3013,4035,3
3014,4036,11
3015,4037,8
3016,4039,16
3017,4040,13
3018,4041,14
3019,4042,4
3020,4043,3
3021,4046,1
3022,4047,9
3023,4051,1
3024,4052,8
3025,4053,2
3026,4054,16
3027,4055,2
3028,4056,7
3029,4061,2
3030,4062,8
3031,4063,4
3032,4064,1
3033,4065,1
3034,4066,4
3035,4067,4
3036,4068,7
3037,4069,22
3038,4074,1
3039,4077,2
3040,4078,1
3041,4079,2
3042,4080,2
3043,4081,3
3044,4082,2
3045,4083,1
3046,4084,19
3047,4085,46
3048,4086,5
3049,4089,1
3050,4090,8
3051,4091,4
3052,4092,2
3053,4093,1
3054,4102,6
3055,4103,10
3056,4104,5
3057,4105,22
3058,4109,7
3059,4110,1
3060,4111,1
3061,4113,2
3062,4115,1
3063,4116,1
3064,4117,3
3065,4121,12
3066,4123,1
3067,4124,4
3068,4125,2
3069,4126,4
3070,4127,3
3071,4128,26
3072,4129,1
3073,4130,3
3074,4131,3
3075,4132,8
3076,4133,8
3077,4135,1
3078,4138,2
3079,4139,1
3080,4141,4
3081,4142,2
3082,4143,1
3083,4144,14
3084,4146,3
3085,4147,2
3086,4148,39
3087,4149,11
3088,4152,2
3089,4153,12
3090,4154,2
3091,4155,8
3092,4156,1
3093,4157,1
3094,4158,6
3095,4159,7
3096,4160,4
3097,4161,23
3098,4164,2
3099,4166,2
3100,4167,10
3101,4168,4
3102,4171,1
3103,4174,1
3104,4175,4
3105,4178,6
3106,4180,1
3107,4181,1
3108,4184,1
3109,4187,3
3110,4189,1
3111,4190,2
3112,4191,4
3113,4193,2
3114,4195,3
3115,4197,1
3116,4198,1
3117,4200,2
3118,4202,1
3119,4203,6
3120,4204,1
3121,4205,6
3122,4207,3
3123,4210,6
3124,4211,6
3125,4212,1
3126,4214,13
3127,4215,6
3128,4217,2
3129,4218,1
3130,4219,3
3131,4220,5
3132,4221,4
3133,4223,40
3134,4224,2
3135,4225,7
3136,4226,159
3137,4228,10
3138,4229,4
3139,4231,5
3140,4232,28
3141,4233,6
3142,4234,5
3143,4235,23
3144,4236,1
3145,4237,1
3146,4238,17
3147,4239,51
3148,4240,1
3149,4241,5
3150,4242,1
3151,4243,1
3152,4246,65
3153,4247,21
3154,4248,6
3155,4251,1
3156,4252,2
3157,4254,13
3158,4255,10
3159,4256,3
3160,4259,4
3161,4260,1
3162,4262,67
3163,4263,2
3164,4265,5
3165,4267,5
3166,4268,2
3167,4270,45
3168,4273,2
3169,4275,5
3170,4276,2
3171,4278,3
3172,4280,9
3173,4282,1
3174,4284,1
3175,4285,3
3176,4289,3
3177,4290,1
3178,4291,11
3179,4292,2
3180,4293,4
3181,4294,2
3182,4296,2
3183,4297,2
3184,4298,2
3185,4299,41
3186,4300,3
3187,4304,5
3188,4305,4
3189,4306,170
3190,4307,1
3191,4308,55
3192,4310,43
3193,4312,2
3194,4313,2
3195,4316,2
3196,4317,3
3197,4321,31
3198,4322,10
3199,4323,1
3200,4325,1
3201,4326,11
3202,4327,16
3203,4329,3
3204,4333,10
3205,4334,5
3206,4337,2
3207,4338,1
3208,4339,4
3209,4340,11
3210,4342,1
3211,4343,27
3212,4344,34
3213,4345,3
3214,4347,3
3215,4349,8
3216,4350,2
3217,4351,16
3218,4353,1
3219,4354,1
3220,4355,2
3221,4356,5
3222,4357,1
3223,4359,8
3224,4361,32
3225,4366,19
3226,4367,40
3227,4368,11
3228,4369,45
3229,4370,56
3230,4371,1
3231,4372,5
3232,4373,3
3233,4374,1
3234,4378,14
3235,4380,7
3236,4381,4
3237,4383,5
3238,4384,1
3239,4386,11
3240,4387,9
3241,4388,26
3242,4389,4
3243,4390,2
3244,4392,3
3245,4393,1
3246,4394,1
3247,4395,1
3248,4396,10
3249,4397,2
3250,4399,2
3251,4402,1
3252,4403,2
3253,4404,1
3254,4406,5
3255,4407,1
3256,4408,1
3257,4409,3
3258,4410,1
3259,4412,2
3260,4419,4
3261,4420,1
3262,4422,2
3263,4424,3
3264,4426,2
3265,4427,9
3266,4428,2
3267,4429,2
3268,4432,4
3269,4433,2
3270,4434,1
3271,4436,1
3272,4437,8
3273,4438,3
3274,4439,4
3275,4440,2
3276,4441,3
3277,4442,3
3278,4443,2
3279,4444,3
3280,4445,1
3281,4446,31
3282,4447,64
3283,4448,20
3284,4449,1
3285,4450,7
3286,4451,1
3287,4452,6
3288,4453,1
3289,4454,1
3290,4458,1
3291,4459,1
3292,4462,2
3293,4463,1
3294,4464,5
3295,4465,5
3296,4466,2
3297,4467,13
3298,4470,2
3299,4471,3
3300,4473,1
3301,4474,5
3302,4475,1
3303,4476,3
3304,4477,8
3305,4478,2
3306,4480,3
3307,4482,3
3308,4483,3
3309,4484,2
3310,4487,11
3311,4488,3
3312,4489,24
3313,4490,1
3314,4492,3
3315,4495,1
3316,4496,1
3317,4497,1
3318,4498,6
3319,4499,16
3320,4500,1
3321,4502,4
3322,4504,1
3323,4505,1
3324,4506,3
3325,4508,8
3326,4509,5
3327,4511,1
3328,4516,2
3329,4517,2
3330,4518,4
3331,4519,9
3332,4520,3
3333,4521,1
3334,4522,1
3335,4523,2
3336,4524,1
3337,4526,5
3338,4527,2
3339,4529,4
3340,4531,3
3341,4533,4
3342,4534,2
3343,4535,4
3344,4537,3
3345,4541,2
3346,4544,5
3347,4545,20
3348,4546,6
3349,4552,3
3350,4553,9
3351,4557,1
3352,4558,14
3353,4562,1
3354,4563,3
3355,4564,6
3356,4565,2
3357,4568,1
3358,4571,45
3359,4572,3
3360,4573,1
3361,4574,2
3362,4577,3
3363,4578,2
3364,4580,2
3365,4581,1
3366,4583,1
3367,4584,1
3368,4585,4
3369,4587,8
3370,4589,2
3371,4591,5
3372,4593,2
3373,4594,1
3374,4595,1
3375,4597,1
3376,4599,2
3377,4600,2
3378,4602,3
3379,4603,1
3380,4605,4
3381,4608,2
3382,4610,1
3383,4611,1
3384,4612,1
3385,4613,1
3386,4614,1
3387,4615,1
3388,4616,6
3389,4617,2
3390,4619,2
3391,4621,18
3392,4622,2
3393,4623,20
3394,4624,3
3395,4625,3
3396,4626,2
3397,4628,4
3398,4629,2
3399,4630,1
3400,4632,2
3401,4634,2
3402,4635,1
3403,4636,3
3404,4638,36
3405,4639,18
3406,4640,4
3407,4641,34
3408,4642,11
3409,4643,49
3410,4644,3
3411,4645,1
3412,4646,1
3413,4649,7
3414,4653,1
3415,4654,7
3416,4658,1
3417,4660,1
3418,4661,2
3419,4662,3
3420,4663,3
3421,4666,1
3422,4670,1
3423,4671,1
3424,4672,2
3425,4673,3
3426,4675,1
3427,4676,6
3428,4677,13
3429,4678,9
3430,4679,13
3431,4681,7
3432,4683,2
3433,4686,4
3434,4687,1
3435,4688,3
3436,4689,1
3437,4690,2
3438,4695,1
3439,4697,4
3440,4699,2
3441,4700,27
3442,4701,31
3443,4703,4
3444,4704,1
3445,4705,1
3446,4708,2
3447,4709,3
3448,4710,1
3449,4711,2
3450,4713,7
3451,4714,2
3452,4715,1
3453,4717,1
3454,4718,45
3455,4719,8
3456,4720,55
3457,4721,4
3458,4722,1
3459,4723,3
3460,4725,4
3461,4727,4
3462,4728,18
3463,4732,9
3464,4733,3
3465,4734,34
3466,4735,5
3467,4736,3
3468,4738,4
3469,4740,1
3470,4741,7
3471,4743,2
3472,4744,7
3473,4745,4
3474,4748,6
3475,4749,2
3476,4750,1
3477,4754,6
3478,4756,2
3479,4757,3
3480,4759,1
3481,4765,3
3482,4766,1
3483,4769,1
3484,4770,2
3485,4771,3
3486,4772,1
3487,4773,4
3488,4774,6
3489,4775,1
3490,4776,51
3491,4777,1
3492,4780,2
3493,4782,2
3494,4783,1
3495,4784,2
3496,4785,1
3497,4786,1
3498,4787,10
3499,4788,1
3500,4789,3
3501,4792,4
3502,4794,3
3503,4795,3
3504,4796,2
3505,4798,1
3506,4799,10
3507,4800,1
3508,4801,2
3509,4802,4
3510,4803,4
3511,4804,1
3512,4808,4
3513,4809,3
3514,4810,1
3515,4811,2
3516,4812,6
3517,4813,1
3518,4814,5
3519,4815,6
3520,4816,54
3521,4818,1
3522,4821,5
3523,4822,3
3524,4823,25
3525,4825,1
3526,4826,2
3527,4827,1
3528,4828,1
3529,4830,1
3530,4831,1
3531,4833,3
3532,4835,3
3533,4836,2
3534,4840,1
3535,4844,6
3536,4845,3
3537,4846,5
3538,4847,2
3539,4848,51
3540,4849,3
3541,4850,4
3542,4852,3
3543,4855,20
3544,4857,8
3545,4860,1
3546,4862,3
3547,4863,2
3548,4864,1
3549,4865,20
3550,4866,8
3551,4867,5
3552,4871,1
3553,4873,19
3554,4874,33
3555,4876,12
3556,4877,1
3557,4878,109
3558,4879,1
3559,4880,9
3560,4881,17
3561,4883,1
3562,4885,1
3563,4886,132
3564,4887,14
3565,4888,4
3566,4889,7
3567,4890,31
3568,4893,2
3569,4896,107
3570,4898,4
3571,4899,8
3572,4900,5
3573,4901,27
3574,4902,10
3575,4903,10
3576,4909,2
3577,4911,2
3578,4912,4
3579,4914,8
3580,4915,5
3581,4916,3
3582,4917,1
3583,4919,2
3584,4920,3
3585,4921,5
3586,4925,1
3587,4926,1
3588,4927,1
3589,4928,4
3590,4929,4
3591,4932,1
3592,4936,9
3593,4939,1
3594,4941,8
3595,4942,1
3596,4945,1
3597,4946,1
3598,4947,2
3599,4951,7
3600,4952,1
3601,4953,1
3602,4954,11
3603,4956,3
3604,4957,2
3605,4958,20
3606,4959,2
3607,4961,1
3608,4962,1
3609,4963,119
3610,4964,1
3611,4965,2
3612,4966,1
3613,4967,13
3614,4969,4
3615,4970,1
3616,4971,5
3617,4973,120
3618,4974,14
3619,4975,44
3620,4976,4
3621,4977,2
3622,4978,6
3623,4979,68
3624,4980,20
3625,4981,1
3626,4985,2
3627,4987,2
3628,4988,1
3629,4989,9
3630,4990,5
3631,4991,3
3632,4992,17
3633,4993,198
3634,4994,10
3635,4995,123
3636,4998,1
3637,5004,7
3638,5007,1
3639,5008,9
3640,5009,8
3641,5010,50
3642,5011,2
3643,5012,1
3644,5013,27
3645,5014,17
3646,5015,18
3647,5016,6
3648,5021,3
3649,5023,2
3650,5025,15
3651,5026,14
3652,5027,5
3653,5028,1
3654,5033,2
3655,5034,3
3656,5039,6
3657,5040,8
3658,5041,1
3659,5046,3
3660,5047,9
3661,5048,6
3662,5049,11
3663,5051,2
3664,5053,1
3665,5054,1
3666,5055,8
3667,5059,1
3668,5060,46
3669,5062,2
3670,5063,1
3671,5064,32
3672,5065,13
3673,5066,14
3674,5068,1
3675,5069,2
3676,5071,1
3677,5072,13
3678,5073,3
3679,5074,3
3680,5075,3
3681,5076,3
3682,5077,1
3683,5080,5
3684,5081,5
3685,5083,2
3686,5088,1
3687,5092,5
3688,5093,9
3689,5094,7
3690,5095,1
3691,5096,2
3692,5099,4
3693,5102,4
3694,5103,24
3695,5105,1
3696,5106,7
3697,5107,5
3698,5108,11
3699,5109,1
3700,5110,24
3701,5111,1
3702,5112,1
3703,5113,2
3704,5114,1
3705,5116,1
3706,5120,3
3707,5121,1
3708,5127,3
3709,5128,11
3710,5131,2
3711,5134,2
3712,5135,12
3713,5136,2
3714,5137,3
3715,5139,9
3716,5146,9
